job_title,experience_level,employment_type,company_location,company_size,education_required,years_experience,industry,company_name,monthly_salary,remote_state,SQL,Tableau,Spark,Python,Computer Vision,Deep Learning,Azure,Data Visualization,GCP,Scala,Git,PyTorch,Hadoop,Linux,NLP,TensorFlow,Statistics,R,Mathematics,Kubernetes,Docker,MLOps,AWS,Java
AI Product Manager,Senior,Full Time,Denmark,Large >250,Master,5,Consulting,DeepTech Ventures,16933.166666666668,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Research Scientist,Entry,Contract,Switzerland,Small <50,Master,0,Transportation,Machine Intelligence Group,5790.583333333333,No remote,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
AI Product Manager,Executive,Freelance,Ireland,Small <50,Associate,17,Technology,Neural Networks Co,7972.75,No remote,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
AI Software Engineer,Entry,Freelance,Austria,Large >250,Bachelor,1,Consulting,Smart Analytics,4950.416666666667,Fully remote,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
AI Specialist,Senior,Part Time,Netherlands,Medium 50-250,PhD,5,Technology,AI Innovations,10979.666666666666,No remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
AI Software Engineer,Entry,Part Time,South Korea,Large >250,Bachelor,0,Media,Machine Intelligence Group,3569.5833333333335,No remote,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Entry,Full Time,Canada,Medium 50-250,Associate,1,Consulting,Predictive Systems,5157.75,Hybrid,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ML Ops Engineer,Executive,Contract,France,Medium 50-250,PhD,13,Media,Algorithmic Solutions,11815.916666666666,No remote,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
AI Product Manager,Executive,Part Time,United Kingdom,Medium 50-250,Master,11,Education,Cognitive Computing,21553.083333333332,Hybrid,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLP Engineer,Mid,Full Time,Finland,Small <50,Associate,2,Technology,Cloud AI Solutions,4123.75,No remote,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Robotics Engineer,Senior,Part Time,Norway,Small <50,Bachelor,8,Manufacturing,Smart Analytics,14409.666666666666,Fully remote,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Machine Learning Engineer,Executive,Full Time,Denmark,Large >250,PhD,11,Telecommunications,Machine Intelligence Group,27046.416666666668,Fully remote,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
AI Consultant,Mid,Contract,France,Medium 50-250,Bachelor,4,Consulting,Digital Transformation LLC,6157.833333333333,Hybrid,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
Principal Data Scientist,Senior,Full Time,Sweden,Small <50,Associate,9,Media,Digital Transformation LLC,10216.5,Hybrid,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Data Scientist,Mid,Freelance,Denmark,Small <50,PhD,4,Retail,Algorithmic Solutions,7873.166666666667,Fully remote,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Entry,Part Time,Austria,Medium 50-250,PhD,1,Finance,Machine Intelligence Group,4424.0,Hybrid,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Machine Learning Researcher,Mid,Full Time,Denmark,Medium 50-250,Master,3,Automotive,Predictive Systems,9667.666666666666,No remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Deep Learning Engineer,Entry,Contract,China,Small <50,Bachelor,0,Media,AI Innovations,2966.0833333333335,No remote,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Product Manager,Executive,Full Time,Austria,Small <50,Master,17,Media,Smart Analytics,12421.083333333334,No remote,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
Principal Data Scientist,Mid,Full Time,Austria,Large >250,Associate,4,Education,DeepTech Ventures,7352.5,No remote,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Research Scientist,Executive,Freelance,Australia,Medium 50-250,Associate,19,Education,TechCorp Inc,18743.25,Fully remote,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Machine Learning Researcher,Executive,Part Time,Netherlands,Small <50,Associate,12,Manufacturing,TechCorp Inc,18369.916666666668,Fully remote,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NLP Engineer,Entry,Part Time,Finland,Small <50,Bachelor,0,Healthcare,DeepTech Ventures,4071.75,Fully remote,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Specialist,Senior,Freelance,United States,Small <50,PhD,7,Healthcare,Quantum Computing Inc,9653.416666666666,No remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
NLP Engineer,Mid,Freelance,Ireland,Medium 50-250,Bachelor,3,Media,Neural Networks Co,4772.166666666667,No remote,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Deep Learning Engineer,Mid,Contract,Australia,Small <50,Associate,2,Government,Autonomous Tech,5532.0,No remote,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Data Analyst,Executive,Part Time,Sweden,Small <50,Bachelor,11,Government,Machine Intelligence Group,15386.416666666666,Fully remote,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
AI Research Scientist,Mid,Contract,Netherlands,Medium 50-250,Bachelor,4,Technology,DataVision Ltd,7703.75,Hybrid,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Machine Learning Researcher,Entry,Freelance,Canada,Large >250,Associate,1,Consulting,Smart Analytics,4782.333333333333,No remote,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Head of AI,Mid,Part Time,China,Medium 50-250,PhD,2,Government,Algorithmic Solutions,4447.833333333333,No remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AI Research Scientist,Senior,Contract,Finland,Small <50,PhD,6,Media,Digital Transformation LLC,7976.333333333333,Hybrid,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
NLP Engineer,Mid,Freelance,Norway,Large >250,PhD,2,Transportation,DataVision Ltd,13090.916666666666,No remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
ML Ops Engineer,Senior,Freelance,Norway,Large >250,PhD,8,Telecommunications,Autonomous Tech,17012.0,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
AI Software Engineer,Executive,Contract,Netherlands,Medium 50-250,PhD,12,Government,Digital Transformation LLC,15859.5,Fully remote,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Principal Data Scientist,Executive,Freelance,Denmark,Medium 50-250,Associate,15,Media,Digital Transformation LLC,16533.583333333332,Hybrid,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Scientist,Senior,Contract,Canada,Large >250,Bachelor,7,Manufacturing,Autonomous Tech,12753.333333333334,Hybrid,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI Software Engineer,Mid,Freelance,Israel,Small <50,Associate,2,Consulting,Machine Intelligence Group,4324.833333333333,No remote,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AI Architect,Senior,Freelance,Germany,Small <50,Associate,7,Education,Advanced Robotics,9599.25,No remote,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
ML Ops Engineer,Senior,Part Time,United States,Large >250,Bachelor,5,Technology,Future Systems,14178.25,Hybrid,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ML Ops Engineer,Entry,Contract,Canada,Large >250,Master,0,Gaming,Autonomous Tech,5321.666666666667,Fully remote,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
NLP Engineer,Mid,Contract,Norway,Medium 50-250,PhD,3,Retail,Smart Analytics,10429.333333333334,Fully remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
AI Software Engineer,Entry,Contract,South Korea,Large >250,Bachelor,0,Healthcare,DataVision Ltd,5131.0,Hybrid,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Head of AI,Mid,Contract,Germany,Medium 50-250,Master,3,Transportation,Autonomous Tech,8421.166666666666,Hybrid,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Data Engineer,Executive,Contract,Canada,Small <50,Master,13,Media,DeepTech Ventures,12112.916666666666,Fully remote,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Deep Learning Engineer,Executive,Full Time,Singapore,Small <50,Master,19,Gaming,Autonomous Tech,15290.333333333334,Fully remote,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
AI Product Manager,Mid,Contract,Singapore,Large >250,PhD,2,Technology,Neural Networks Co,9333.083333333334,Fully remote,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
AI Specialist,Executive,Part Time,United Kingdom,Medium 50-250,Bachelor,19,Manufacturing,Smart Analytics,17849.583333333332,Fully remote,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI Software Engineer,Senior,Part Time,India,Medium 50-250,Master,9,Manufacturing,Machine Intelligence Group,7767.583333333333,Hybrid,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Deep Learning Engineer,Entry,Part Time,Germany,Large >250,Master,1,Transportation,Smart Analytics,6850.75,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
AI Software Engineer,Senior,Part Time,Germany,Medium 50-250,Associate,9,Retail,Predictive Systems,12472.416666666666,Hybrid,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
AI Software Engineer,Mid,Part Time,China,Medium 50-250,Associate,3,Government,AI Innovations,4735.416666666667,Hybrid,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Research Scientist,Mid,Full Time,Denmark,Large >250,PhD,2,Manufacturing,TechCorp Inc,10969.583333333334,Hybrid,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NLP Engineer,Senior,Freelance,Norway,Large >250,PhD,7,Telecommunications,Algorithmic Solutions,13653.583333333334,Hybrid,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
AI Consultant,Mid,Contract,India,Large >250,Bachelor,2,Technology,Cloud AI Solutions,6106.75,No remote,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Principal Data Scientist,Mid,Contract,South Korea,Medium 50-250,Associate,3,Technology,DataVision Ltd,4325.583333333333,Hybrid,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
NLP Engineer,Executive,Freelance,Netherlands,Small <50,Bachelor,12,Real Estate,Autonomous Tech,14853.333333333334,Hybrid,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Machine Learning Researcher,Senior,Full Time,Ireland,Small <50,Master,7,Technology,Advanced Robotics,6935.5,No remote,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
AI Product Manager,Entry,Full Time,Austria,Small <50,Master,1,Finance,DataVision Ltd,3916.25,Fully remote,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
AI Research Scientist,Executive,Full Time,Switzerland,Large >250,Associate,14,Transportation,DataVision Ltd,22941.333333333332,No remote,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Deep Learning Engineer,Executive,Part Time,Denmark,Medium 50-250,Bachelor,11,Education,Machine Intelligence Group,25035.166666666668,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
AI Product Manager,Mid,Contract,Canada,Large >250,Bachelor,2,Finance,Autonomous Tech,9725.333333333334,Fully remote,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
AI Specialist,Entry,Part Time,United States,Large >250,PhD,0,Transportation,Cloud AI Solutions,8201.833333333334,No remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Machine Learning Researcher,Executive,Part Time,Norway,Medium 50-250,Master,15,Gaming,Machine Intelligence Group,17520.75,Fully remote,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
NLP Engineer,Mid,Freelance,South Korea,Small <50,Master,3,Manufacturing,Algorithmic Solutions,5642.333333333333,No remote,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Data Engineer,Executive,Freelance,Austria,Small <50,Master,13,Consulting,Advanced Robotics,7983.0,Fully remote,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Head of AI,Executive,Part Time,Denmark,Large >250,Master,17,Government,Predictive Systems,19091.5,Hybrid,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
ML Ops Engineer,Executive,Contract,Ireland,Small <50,Master,11,Education,Predictive Systems,11191.666666666666,Hybrid,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AI Specialist,Entry,Contract,Australia,Medium 50-250,Associate,1,Automotive,Machine Intelligence Group,6200.666666666667,Fully remote,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1
AI Architect,Executive,Full Time,Netherlands,Medium 50-250,PhD,13,Technology,Future Systems,16830.916666666668,No remote,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Software Engineer,Executive,Contract,France,Small <50,Master,17,Gaming,AI Innovations,15063.666666666666,Fully remote,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Principal Data Scientist,Entry,Contract,China,Large >250,Bachelor,0,Finance,Future Systems,4137.0,Fully remote,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
AI Product Manager,Senior,Contract,South Korea,Medium 50-250,Master,7,Energy,Neural Networks Co,7426.25,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
AI Software Engineer,Entry,Part Time,Austria,Small <50,Associate,1,Technology,Smart Analytics,3211.6666666666665,No remote,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
AI Product Manager,Senior,Full Time,United States,Large >250,Master,7,Telecommunications,Future Systems,15021.0,Hybrid,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Robotics Engineer,Entry,Full Time,Netherlands,Small <50,Master,1,Gaming,Cloud AI Solutions,4715.416666666667,No remote,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1
AI Specialist,Senior,Freelance,Sweden,Medium 50-250,PhD,5,Education,Smart Analytics,8661.833333333334,No remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Autonomous Systems Engineer,Senior,Freelance,United Kingdom,Large >250,Bachelor,9,Automotive,Quantum Computing Inc,14667.416666666666,Hybrid,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
AI Specialist,Mid,Contract,Ireland,Medium 50-250,Associate,2,Healthcare,Predictive Systems,4921.333333333333,Hybrid,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
AI Consultant,Mid,Full Time,Austria,Medium 50-250,Associate,3,Transportation,Cognitive Computing,6411.666666666667,No remote,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Machine Learning Engineer,Senior,Contract,United Kingdom,Medium 50-250,PhD,7,Retail,Smart Analytics,9195.083333333334,No remote,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Data Scientist,Mid,Freelance,United Kingdom,Large >250,Associate,4,Government,Digital Transformation LLC,8576.833333333334,No remote,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Machine Learning Researcher,Entry,Full Time,Japan,Small <50,Master,0,Technology,DataVision Ltd,3677.5,No remote,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Data Engineer,Senior,Contract,Singapore,Large >250,Associate,5,Telecommunications,Quantum Computing Inc,10676.0,Fully remote,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Data Analyst,Entry,Contract,France,Medium 50-250,Bachelor,0,Consulting,DataVision Ltd,4074.3333333333335,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Research Scientist,Mid,Contract,United Kingdom,Large >250,Master,4,Transportation,DataVision Ltd,10623.166666666666,Hybrid,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
AI Research Scientist,Senior,Freelance,Finland,Medium 50-250,PhD,6,Gaming,TechCorp Inc,8377.0,No remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
Deep Learning Engineer,Entry,Full Time,Japan,Large >250,Associate,0,Gaming,Algorithmic Solutions,3785.75,No remote,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ML Ops Engineer,Mid,Full Time,Austria,Large >250,Bachelor,4,Healthcare,AI Innovations,5188.5,Fully remote,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
AI Specialist,Mid,Full Time,China,Small <50,Master,4,Manufacturing,Machine Intelligence Group,5716.25,Hybrid,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
AI Software Engineer,Executive,Part Time,Norway,Medium 50-250,PhD,18,Media,Cognitive Computing,25086.5,Hybrid,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Robotics Engineer,Entry,Contract,China,Medium 50-250,Associate,1,Government,DataVision Ltd,3854.4166666666665,No remote,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
NLP Engineer,Entry,Part Time,Australia,Medium 50-250,Associate,0,Consulting,Future Systems,4970.333333333333,No remote,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Principal Data Scientist,Mid,Part Time,Finland,Medium 50-250,Master,3,Telecommunications,Digital Transformation LLC,4496.666666666667,No remote,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
Computer Vision Engineer,Entry,Part Time,Netherlands,Large >250,Associate,1,Real Estate,Autonomous Tech,7907.833333333333,Hybrid,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
Autonomous Systems Engineer,Senior,Contract,Israel,Large >250,Associate,5,Finance,Digital Transformation LLC,7634.25,No remote,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
NLP Engineer,Executive,Freelance,Netherlands,Large >250,Master,18,Finance,Smart Analytics,23823.333333333332,Hybrid,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
AI Architect,Mid,Freelance,United Kingdom,Large >250,Bachelor,3,Finance,Machine Intelligence Group,9605.25,Hybrid,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
Research Scientist,Mid,Contract,China,Small <50,Associate,3,Technology,Quantum Computing Inc,4323.5,Hybrid,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Data Scientist,Mid,Part Time,Germany,Medium 50-250,Master,2,Automotive,Predictive Systems,6837.583333333333,Fully remote,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
ML Ops Engineer,Senior,Freelance,Canada,Large >250,PhD,5,Retail,Cognitive Computing,10194.25,No remote,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
AI Product Manager,Senior,Part Time,United States,Small <50,Master,5,Gaming,Digital Transformation LLC,13303.583333333334,Fully remote,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Research Scientist,Executive,Freelance,United Kingdom,Medium 50-250,Bachelor,15,Transportation,DeepTech Ventures,21192.083333333332,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
Data Analyst,Mid,Part Time,South Korea,Medium 50-250,Master,2,Retail,Smart Analytics,4335.583333333333,Fully remote,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
Robotics Engineer,Entry,Part Time,India,Small <50,Associate,0,Energy,Future Systems,3589.3333333333335,Fully remote,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Research Scientist,Mid,Freelance,France,Large >250,PhD,4,Gaming,Future Systems,7250.916666666667,Hybrid,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1
AI Research Scientist,Entry,Freelance,China,Small <50,Master,1,Media,AI Innovations,3061.1666666666665,Fully remote,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Head of AI,Mid,Contract,Ireland,Large >250,Associate,3,Manufacturing,TechCorp Inc,7074.75,No remote,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
AI Research Scientist,Senior,Freelance,United States,Medium 50-250,Bachelor,5,Government,Neural Networks Co,14486.583333333334,Fully remote,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ML Ops Engineer,Entry,Full Time,South Korea,Large >250,Master,0,Transportation,DeepTech Ventures,4946.416666666667,No remote,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Data Scientist,Entry,Freelance,Austria,Medium 50-250,Associate,0,Transportation,Digital Transformation LLC,4285.916666666667,Fully remote,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Autonomous Systems Engineer,Senior,Full Time,Ireland,Small <50,PhD,5,Finance,Cloud AI Solutions,8042.166666666667,Fully remote,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Data Analyst,Entry,Full Time,Canada,Small <50,Master,1,Manufacturing,Algorithmic Solutions,4933.166666666667,Hybrid,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
Machine Learning Engineer,Executive,Freelance,Germany,Small <50,PhD,12,Education,Smart Analytics,18646.416666666668,No remote,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Deep Learning Engineer,Entry,Full Time,France,Large >250,Bachelor,1,Gaming,Advanced Robotics,6193.5,No remote,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Research Scientist,Mid,Freelance,United States,Medium 50-250,Associate,2,Retail,Cognitive Computing,10062.416666666666,Hybrid,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
NLP Engineer,Executive,Full Time,Finland,Small <50,Master,15,Media,Future Systems,11517.666666666666,Hybrid,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
Robotics Engineer,Executive,Part Time,Canada,Small <50,Master,15,Real Estate,AI Innovations,16586.583333333332,No remote,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
AI Specialist,Senior,Freelance,Singapore,Small <50,PhD,6,Healthcare,AI Innovations,8808.25,No remote,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Research Scientist,Entry,Freelance,Japan,Small <50,Bachelor,0,Consulting,DataVision Ltd,3208.0833333333335,Fully remote,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
AI Product Manager,Mid,Contract,Japan,Small <50,Associate,3,Manufacturing,Digital Transformation LLC,5261.75,Fully remote,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
AI Specialist,Senior,Contract,Austria,Large >250,Master,9,Telecommunications,AI Innovations,7322.583333333333,Fully remote,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
Research Scientist,Executive,Contract,United States,Medium 50-250,Bachelor,18,Telecommunications,DataVision Ltd,21306.5,No remote,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Data Analyst,Senior,Contract,Netherlands,Small <50,Master,7,Gaming,Digital Transformation LLC,11004.666666666666,No remote,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AI Research Scientist,Senior,Full Time,United States,Medium 50-250,Associate,6,Technology,Cognitive Computing,12173.75,Fully remote,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Data Engineer,Mid,Contract,Sweden,Medium 50-250,Master,3,Finance,DeepTech Ventures,7086.416666666667,Hybrid,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
AI Product Manager,Entry,Part Time,Ireland,Medium 50-250,Bachelor,1,Finance,Digital Transformation LLC,3555.0833333333335,No remote,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Deep Learning Engineer,Senior,Freelance,Israel,Large >250,Associate,7,Retail,Neural Networks Co,9975.5,Hybrid,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
Computer Vision Engineer,Executive,Part Time,Finland,Medium 50-250,Bachelor,10,Finance,Smart Analytics,9172.0,Fully remote,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
